case_id,same_aspect_group_key,same_aspect_group_size,group_script_direction_mode,group_fx_doctrine_directions,group_ml_outcomes,group_close_actions,group_csv_occurrence_total,group_m30_total,group_hourly_total,group_daily_total,group_avg_shadbala,group_avg_fx_doctrine_net,group_avg_fx_doctrine_conflict,group_avg_return_pct,review_status,manual_direction_label,manual_behavior_label,manual_trade_action,manual_confidence,manual_reason_tags,manual_notes,reviewed_by,reviewed_at_ist,manual_column_hints,probable_factor_tags,probable_factor_note,script_observed_return_bias,pair_key,b1,b1_natural_class,b1_natural_bias,b2,b2_natural_class,b2_natural_bias,pair_nature_summary,aspect,aspect_label,aspect_family,window_start_ist,window_end_ist,case_timeframe_bucket,csv_occurrence_count,csv_m30_count,csv_hourly_count,csv_daily_count,csv_timeframes_present,potential_trade_count,ignored_trade_count,ml_win_count,ml_loss_count,ml_ignore_count,ml_win_rate,ml_outcome_counts,close_action_counts,signal_direction_counts,trade_category_counts,ignore_reason_counts,avg_signed_return_pct,avg_mfe_pct,avg_mae_pct,event_duration_minutes,duration_bucket,event_orb_deg,event_orb_limit_deg,event_orb_strength,event_bphs_strength,event_bphs_virupa,shadbala_tag,shadbala_avg,moon_nakshatra,aspect_regime_active_count,aspect_regime_signature,touch_kind,touch_planets,touch_identity_count,touch_identity_1_text,touch_identity_2_text,jyotish_hypothesis_direction,jyotish_net_score,jyotish_conflict_score,doctrine_hypothesis_direction,doctrine_net_score,doctrine_conflict_score,doctrine_dignity_virupa_avg,doctrine_dominant_dignity,fx_hypothesis_direction,fx_pair_net_score,fx_pair_conflict_ratio,fx_doctrine_hypothesis_direction,fx_doctrine_pair_net_score,fx_doctrine_pair_conflict_ratio,fx_doctrine_base_dignity_virupa_avg,fx_doctrine_quote_dignity_virupa_avg,fx_doctrine_dominant_base_hit,fx_doctrine_dominant_quote_hit,fx_doctrine_dominant_base_dignity,fx_doctrine_dominant_quote_dignity,fx_doctrine_rule_layer_total_strength,rule_layer_ignore_hint,quote_relevant_hit_count,quote_dignity_label_counts,quote_enemy_component_count,quote_debilitation_component_count,quote_unknown_dignity_component_count,quote_benefic_component_count,quote_malefic_component_count,quote_hit_pairs,quote_dignity_pairs,base_relevant_hit_count,base_dignity_label_counts,base_enemy_component_count,base_debilitation_component_count,base_unknown_dignity_component_count,base_benefic_component_count,base_malefic_component_count,base_hit_pairs,base_dignity_pairs,source_event_id
272,MOON|RAHU :: conjunction_orb,8,BEARISH,BEARISH=5; BULLISH=1,LOSS=5; WIN=6,STOP_LOSS=5; TAKE_PROFIT=6,11,5,6,0,52.47005208333333,-0.31757153360418505,0.06981064055276212,0.04999999999999999,,,,,,,,,,,repeated_across_timeframes; multiple_active_aspects; crowded_regime; base_enemy_sign; unknown_outer_or_node_dignity; hard_aspect,shadbala_avg=54.75 | base_dignity=enemy=1; friend=2; unknown=1 | fx_doctrine=BEARISH | fx_doctrine_net=-0.5406827062182269 | fx_conflict=0.0 | regime_active=7 | ml=WIN=2,bullish_return,MOON|RAHU,MOON,benefic,0.2,RAHU,malefic,-0.7,benefic + malefic,conjunction_orb,Conjunction (ORB),hard,2025-08-18 17:30:00+05:30,2025-08-18 22:30:00+05:30,m30_h1,2,1,1,0,hourly; m30,2,0,2,0,0,1.0,WIN=2,TAKE_PROFIT=2,LONG=2,multiple_aspects=2,,0.3,0.4735221090050659,0.3683703512747149,300.0,trigger_le_1d,0.8635124767442335,1.5,0.4243250155038444,0.4243250155038444,25.459500930230664,Neutral,54.75,Mrigashira,7,19b74888b26363b33cfb441ebe717f0eec28322e7c2a31567c924aae24063ed6 || 630da29edf0a8339879d57dfe4e1cb39ad0037cdaebe476ec14e4279d7bec9b4 || 653a959a1fc0968acb9bfc0fd7b196417b878998e6cd2c239afd64e472fda504 || 70a0837bbb83b7d54b5ed1502b8028002eb27a1eec408f4c713d75074f7ab244 || d4c7604383305a4b1c0479229b36b4cc772d7191eeeb6bb4bd4dc07ac14eca6f || f94d55684a2a1010c67a4e6e04a776164980cc49baefb411d1807490eab626e3 || fcb33066822eefb9c5227781885ecc22452a573795cfef36172d30e70cb942e7,confluence,KETU|PLUTO,2,PLUTO|direct|h0.18|n1.5|d360,KETU|mirror|h0.18|n1.6|d360,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,,BEARISH,-0.8381270528083613,0.0,BEARISH,-0.5406827062182269,0.0,8.686876517596415,0.0,MOON>SUN:conjunction_orb,,natal enemy 4V; transit friend 15V,,0.9391964616445724,1.0,0,,0,0,0,0,0,,,2,enemy=1; friend=2; unknown=1,1,0,1,2,1,MOON>SUN:conjunction_orb; MOON>AVG(ALL):conjunction_orb,MOON>SUN:natal_enemy_4V/transit_friend_15V; MOON>AVG(ALL):natal_unknown_0V/transit_friend_15V,19b74888b26363b33cfb441ebe717f0eec28322e7c2a31567c924aae24063ed6
273,AVG(ALL)|MARS :: trine,4,UNKNOWN,BEARISH=1; BULLISH=1; CONFLICT=1; UNKNOWN=1,LOSS=2; WIN=5,STOP_LOSS=2; TAKE_PROFIT=5,7,2,3,2,52.43106707183685,-0.24231386937583532,0.0,0.175,,,,,,,,,,,repeated_across_timeframes; multiple_active_aspects; crowded_regime; quote_enemy_sign; unknown_outer_or_node_dignity; avg_all_composite; soft_aspect,shadbala_avg=53.61 | quote_dignity=enemy=1; friend=2; neutral=1; unknown=4 | fx_doctrine=BULLISH | fx_doctrine_net=0.2649479448610122 | fx_conflict=0.0 | regime_active=8 | ml=WIN=2,bullish_return,AVG(ALL)|MARS,AVG(ALL),mixed_classical,0.0,MARS,malefic,-0.6,mixed_classical + malefic,trine,Trine,soft,2025-08-18 21:30:00+05:30,2025-08-19 08:30:00+05:30,m30_h1,2,1,1,0,hourly; m30,2,0,2,0,0,1.0,WIN=2,TAKE_PROFIT=2,SHORT=2,multiple_aspects=2,,0.3,0.6420317700863342,0.1975482369496398,660.0,trigger_le_1d,2.1337912680570525,1.0,0.0,0.0,0.0,Neutral,53.60984848484848,Ardra,8,16802804c01eaedcb01966703b8c6f7f607828791cbe69ddb526789863b724a3 || 19b74888b26363b33cfb441ebe717f0eec28322e7c2a31567c924aae24063ed6 || 630da29edf0a8339879d57dfe4e1cb39ad0037cdaebe476ec14e4279d7bec9b4 || 653a959a1fc0968acb9bfc0fd7b196417b878998e6cd2c239afd64e472fda504 || 70a0837bbb83b7d54b5ed1502b8028002eb27a1eec408f4c713d75074f7ab244 || d4c7604383305a4b1c0479229b36b4cc772d7191eeeb6bb4bd4dc07ac14eca6f || f94d55684a2a1010c67a4e6e04a776164980cc49baefb411d1807490eab626e3 || fcb33066822eefb9c5227781885ecc22452a573795cfef36172d30e70cb942e7,nearest_line,JUPITER,1,JUPITER|mirror|h0.18|n1.5|d360,,BEARISH,-0.5298958897220245,0.0,BEARISH,-0.2649479448610122,0.0,0.0,natal unknown 0V; transit unknown 0V,BULLISH,0.5298958897220245,0.0,BULLISH,0.2649479448610122,0.0,0.0,0.0,,AVG(ALL)>RAHU:conjunction_orb,,natal unknown 0V; transit unknown 0V,0.4149479448610123,0.0,4,enemy=1; friend=2; neutral=1; unknown=4,1,0,4,3,5,MOON>RAHU:conjunction_orb; MOON>KETU:opposition_orb; MERCURY>NEPTUNE:square; SATURN>URANUS:opposition_orb,MOON>RAHU:natal_unknown_0V/transit_friend_15V; MOON>KETU:natal_unknown_0V/transit_friend_15V; MERCURY>NEPTUNE:natal_unknown_0V/transit_enemy_4V; SATURN>URANUS:natal_unknown_0V/transit_neutral_10V,0,,0,0,0,0,0,,,16802804c01eaedcb01966703b8c6f7f607828791cbe69ddb526789863b724a3
274,MARS|MOON :: trine,17,BULLISH,BEARISH=2; BULLISH=7; CONFLICT=6,LOSS=17; WIN=12,STOP_LOSS=17; TAKE_PROFIT=12,29,12,15,2,52.15772058823529,0.07512688368228383,0.21354596845291846,-1.1102230246251566e-17,,,,,,,,,,,repeated_across_timeframes; high_recurrence_group; multiple_active_aspects; crowded_regime; unknown_outer_or_node_dignity; soft_aspect,shadbala_avg=54.75 | quote_dignity=friend=3; unknown=3 | fx_doctrine=CONFLICT | fx_doctrine_net=-0.0484313229493663 | fx_conflict=0.4205866540563767 | regime_active=7 | ml=LOSS=2,bearish_return,MARS|MOON,MARS,malefic,-0.6,MOON,benefic,0.2,malefic + benefic,trine,Trine,soft,2025-08-19 01:30:00+05:30,2025-08-19 03:30:00+05:30,m30_h1,2,1,1,0,hourly; m30,2,0,0,2,0,0.0,LOSS=2,STOP_LOSS=2,LONG=2,multiple_aspects=2,,-0.2,0.4059704724143025,0.6299308496962065,120.0,trigger_le_1d,6.715670044087204,1.0,0.0,0.0,0.0,Neutral,54.75,Ardra,7,1083fcaffacee1a5bd1c402cafccfc6cc3f5d697cedbd2c88b946e0c469a5199 || 16802804c01eaedcb01966703b8c6f7f607828791cbe69ddb526789863b724a3 || 630da29edf0a8339879d57dfe4e1cb39ad0037cdaebe476ec14e4279d7bec9b4 || 653a959a1fc0968acb9bfc0fd7b196417b878998e6cd2c239afd64e472fda504 || 70a0837bbb83b7d54b5ed1502b8028002eb27a1eec408f4c713d75074f7ab244 || f94d55684a2a1010c67a4e6e04a776164980cc49baefb411d1807490eab626e3 || fcb33066822eefb9c5227781885ecc22452a573795cfef36172d30e70cb942e7,nearest_line,JUPITER,1,JUPITER|mirror|h0.18|n1.5|d360,,BULLISH,0.0774901167189861,0.2052004516747947,BULLISH,0.0484313229493663,0.1282502822967467,7.5,natal unknown 0V; transit friend 15V,BEARISH,-0.0774901167189861,0.4205866540563766,CONFLICT,-0.0484313229493663,0.4205866540563767,0.0,7.5,,MOON>URANUS:square,,natal unknown 0V; transit friend 15V,0.1984313229493663,0.0,3,friend=3; unknown=3,0,0,3,3,3,MOON>RAHU:conjunction_orb; MOON>KETU:opposition_orb; MOON>URANUS:square,MOON>RAHU:natal_unknown_0V/transit_friend_15V; MOON>KETU:natal_unknown_0V/transit_friend_15V; MOON>URANUS:natal_unknown_0V/transit_friend_15V,0,,0,0,0,0,0,,,1083fcaffacee1a5bd1c402cafccfc6cc3f5d697cedbd2c88b946e0c469a5199
275,KETU|SUN :: trine,2,UNKNOWN,UNKNOWN=2,LOSS=1; WIN=1,STOP_LOSS=1; TAKE_PROFIT=1,2,0,2,0,51.3734233276644,0.0,0.0,0.04999999999999999,,,,,,,,,,,multiple_active_aspects; crowded_regime; low_shadbala; malefic_pair; swing_duration_1d_to_5d; soft_aspect,shadbala_avg=49.36 | fx_doctrine=UNKNOWN | fx_doctrine_net=0.0 | fx_conflict=0.0 | regime_active=6 | ml=LOSS=1,bearish_return,KETU|SUN,KETU,malefic,-0.5,SUN,malefic,-0.1,malefic + malefic,trine,Trine,soft,2025-08-19 06:30:00+05:30,2025-08-21 07:30:00+05:30,daily,1,0,1,0,hourly,1,0,0,1,0,0.0,LOSS=1,STOP_LOSS=1,SHORT=1,multiple_aspects=1,,-0.2,0.6075976835338417,0.8835935062997553,2940.0,swing_1d_to_5d,37.436760936992414,1.0,0.0,0.0,0.0,Neutral,49.359693877551024,Punarvasu,6,653a959a1fc0968acb9bfc0fd7b196417b878998e6cd2c239afd64e472fda504 || 70a0837bbb83b7d54b5ed1502b8028002eb27a1eec408f4c713d75074f7ab244 || bb2d1a07cc04880b0ea2f2069c35e39209c9afba6342c0e5739db6526687ac18 || f94d55684a2a1010c67a4e6e04a776164980cc49baefb411d1807490eab626e3 || fcb33066822eefb9c5227781885ecc22452a573795cfef36172d30e70cb942e7 || fe2b1e7492f07a747f1ec0ccc7ee526357e2746573bfa987eb2f12fe99fd6735,confluence,JUPITER|MOON,2,JUPITER|mirror|h0.18|n1.5|d360,MOON|mirror|h0.18|n1.5|d360,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,0.0,,,,,0.25,1.0,0,,0,0,0,0,0,,,0,,0,0,0,0,0,,,fe2b1e7492f07a747f1ec0ccc7ee526357e2746573bfa987eb2f12fe99fd6735
276,MOON|VENUS :: trine,17,UNKNOWN,BEARISH=3; BULLISH=1; CONFLICT=5; UNKNOWN=6,LOSS=8; WIN=20,STOP_LOSS=8; TAKE_PROFIT=20,28,14,13,1,50.23057984455043,-0.016568943944988566,0.013887814093550534,0.16666666666666666,,,,,,,,,,,repeated_across_timeframes; high_recurrence_group; multiple_active_aspects; crowded_regime; low_shadbala; soft_aspect,shadbala_avg=48.25 | fx_doctrine=UNKNOWN | fx_doctrine_net=0.0 | fx_conflict=0.0 | regime_active=6 | ml=LOSS=2,bearish_return,MOON|VENUS,MOON,benefic,0.2,VENUS,benefic,0.8,benefic + benefic,trine,Trine,soft,2025-08-20 01:30:00+05:30,2025-08-20 03:30:00+05:30,m30_h1,2,1,1,0,hourly; m30,2,0,0,2,0,0.0,LOSS=2,STOP_LOSS=2,SHORT=2,multiple_aspects=2,,-0.2,0.6075976835338417,0.8835935062997553,120.0,trigger_le_1d,1.6721273134784838,1.0,0.0,0.0,0.0,Neutral,48.25,Punarvasu,6,653a959a1fc0968acb9bfc0fd7b196417b878998e6cd2c239afd64e472fda504 || 70a0837bbb83b7d54b5ed1502b8028002eb27a1eec408f4c713d75074f7ab244 || bb2d1a07cc04880b0ea2f2069c35e39209c9afba6342c0e5739db6526687ac18 || f94d55684a2a1010c67a4e6e04a776164980cc49baefb411d1807490eab626e3 || fcb33066822eefb9c5227781885ecc22452a573795cfef36172d30e70cb942e7 || fe2b1e7492f07a747f1ec0ccc7ee526357e2746573bfa987eb2f12fe99fd6735,confluence,JUPITER|MOON,2,JUPITER|mirror|h0.18|n1.5|d360,MOON|mirror|h0.18|n1.5|d360,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,0.0,,,,,0.25,1.0,0,,0,0,0,0,0,,,0,,0,0,0,0,0,,,bb2d1a07cc04880b0ea2f2069c35e39209c9afba6342c0e5739db6526687ac18
277,MOON|SATURN :: conjunction_orb,8,BULLISH,BEARISH=1; BULLISH=4; CONFLICT=3,LOSS=8; WIN=7,STOP_LOSS=8; TAKE_PROFIT=7,15,8,7,0,51.354166666666664,0.05469649514619787,0.017101320040312288,0.04999999999999999,,,,,,,,,,,repeated_across_timeframes; multiple_active_aspects; crowded_regime; unknown_outer_or_node_dignity; hard_aspect,shadbala_avg=50.12 | quote_dignity=neutral=1; unknown=1 | fx_doctrine=CONFLICT | fx_doctrine_net=-0.0251403264409606 | fx_conflict=0.0 | regime_active=5 | ml=LOSS=2,bearish_return,MOON|SATURN,MOON,benefic,0.2,SATURN,malefic,-0.8,benefic + malefic,conjunction_orb,Conjunction (ORB),hard,2025-08-20 14:30:00+05:30,2025-08-20 18:30:00+05:30,m30_h1,2,1,1,0,hourly; m30,2,0,0,2,0,0.0,LOSS=2,STOP_LOSS=2,SHORT=2,multiple_aspects=2,,-0.2,0.5421764414496988,0.9499962678718086,240.0,trigger_le_1d,1.0459243892489667,1.5,0.3027170738340222,0.3027170738340222,18.163024430041336,Neutral,50.125,Punarvasu,5,3fc3147e990a6e3f1f53c75f501293c27c4e89936d27f613deb0ccad16c61bc5 || 5cb335f02774fd8ee819c2b7967689ab5f9fc010cc76feb28d5cebff787f137a || 653a959a1fc0968acb9bfc0fd7b196417b878998e6cd2c239afd64e472fda504 || fcb33066822eefb9c5227781885ecc22452a573795cfef36172d30e70cb942e7 || fe2b1e7492f07a747f1ec0ccc7ee526357e2746573bfa987eb2f12fe99fd6735,confluence,KETU|PLUTO,2,PLUTO|direct|h0.18|n1.5|d360,KETU|mirror|h0.18|n1.6|d360,BULLISH,0.0430977024702182,0.0,BULLISH,0.0251403264409606,0.0,5.0,natal unknown 0V; transit neutral 10V,CONFLICT,-0.0430977024702182,0.0,CONFLICT,-0.0251403264409606,0.0,0.0,5.0,,SATURN>URANUS:opposition_orb,,natal unknown 0V; transit neutral 10V,0.3810913022828683,0.0,1,neutral=1; unknown=1,0,0,1,0,2,SATURN>URANUS:opposition_orb,SATURN>URANUS:natal_unknown_0V/transit_neutral_10V,0,,0,0,0,0,0,,,5cb335f02774fd8ee819c2b7967689ab5f9fc010cc76feb28d5cebff787f137a
278,MOON|SUN :: square,16,BEARISH,BEARISH=7; BULLISH=3; UNKNOWN=4,LOSS=13; WIN=13,STOP_LOSS=13; TAKE_PROFIT=13,26,10,14,2,53.043924534574465,-0.0540200330686355,0.007859093726752529,0.04999999999999999,,,,,,,,,,,repeated_across_timeframes; high_recurrence_group; multiple_active_aspects; crowded_regime; swing_duration_1d_to_5d; hard_aspect,shadbala_avg=50.32 | fx_doctrine=UNKNOWN | fx_doctrine_net=0.0 | fx_conflict=0.0 | regime_active=5 | ml=LOSS=2,bearish_return,MOON|SUN,MOON,benefic,0.2,SUN,malefic,-0.1,benefic + malefic,square,Square,hard,2025-08-20 08:30:00+05:30,2025-08-22 08:30:00+05:30,daily,2,0,1,1,daily; hourly,2,0,0,2,0,0.0,LOSS=2,STOP_LOSS=2,SHORT=2,multiple_aspects=2,,-0.2,0.5421764414496988,0.9499962678718086,2880.0,swing_1d_to_5d,75.31664102647795,1.0,0.0,0.0,0.0,Neutral,50.31597222222222,Pushya,5,3fc3147e990a6e3f1f53c75f501293c27c4e89936d27f613deb0ccad16c61bc5 || 5cb335f02774fd8ee819c2b7967689ab5f9fc010cc76feb28d5cebff787f137a || 653a959a1fc0968acb9bfc0fd7b196417b878998e6cd2c239afd64e472fda504 || fcb33066822eefb9c5227781885ecc22452a573795cfef36172d30e70cb942e7 || fe2b1e7492f07a747f1ec0ccc7ee526357e2746573bfa987eb2f12fe99fd6735,confluence,KETU|PLUTO,2,PLUTO|direct|h0.18|n1.5|d360,KETU|mirror|h0.18|n1.6|d360,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,0.0,,,,,0.25,1.0,0,,0,0,0,0,0,,,0,,0,0,0,0,0,,,3fc3147e990a6e3f1f53c75f501293c27c4e89936d27f613deb0ccad16c61bc5
279,AVG(ALL)|MOON :: trine,18,BULLISH,BEARISH=2; BULLISH=10; CONFLICT=2; UNKNOWN=2,LOSS=14; WIN=18,STOP_LOSS=14; TAKE_PROFIT=18,32,16,16,0,50.187261169900054,0.07053140993496461,0.03921119309897626,0.08124999999999999,,,,,,,,,,,repeated_across_timeframes; high_recurrence_group; multiple_active_aspects; crowded_regime; low_shadbala; quote_enemy_sign; base_enemy_sign; unknown_outer_or_node_dignity; avg_all_composite; soft_aspect,shadbala_avg=49.92 | quote_dignity=enemy=1; friend=1 | base_dignity=enemy=1; unknown=1 | fx_doctrine=BULLISH | fx_doctrine_net=0.4148089555059176 | fx_conflict=0.0 | regime_active=7 | ml=WIN=2,bullish_return,AVG(ALL)|MOON,AVG(ALL),mixed_classical,0.0,MOON,benefic,0.2,mixed_classical + benefic,trine,Trine,soft,2025-08-20 18:30:00+05:30,2025-08-20 20:30:00+05:30,m30_h1,2,1,1,0,hourly; m30,2,0,2,0,0,1.0,WIN=2,TAKE_PROFIT=2,SHORT=2,multiple_aspects=2,,0.3,0.5920932156833616,0.899330588769893,120.0,trigger_le_1d,83.28077924341616,1.0,0.0,0.0,0.0,Neutral,49.91666666666666,Punarvasu,7,3fc3147e990a6e3f1f53c75f501293c27c4e89936d27f613deb0ccad16c61bc5 || 5cb335f02774fd8ee819c2b7967689ab5f9fc010cc76feb28d5cebff787f137a || 653a959a1fc0968acb9bfc0fd7b196417b878998e6cd2c239afd64e472fda504 || 6c318411710074b966059d27004f1da3c276ae2fd031515db9282d6c9d9b615e || da8225a845e01e3f26f433719cc11380e4ce4f307608f60ee9ee97c5b52301ef || fcb33066822eefb9c5227781885ecc22452a573795cfef36172d30e70cb942e7 || fe2b1e7492f07a747f1ec0ccc7ee526357e2746573bfa987eb2f12fe99fd6735,confluence,JUPITER|KETU,2,KETU|mirror|h0.18|n1.6|d360,JUPITER|mirror|h0.18|n1.5|d360,BEARISH,-0.4843473181344355,0.0,BEARISH,-0.3188619844385034,0.0,9.5,natal enemy 4V; transit friend 15V,BULLISH,0.6122766128909878,0.0,BULLISH,0.4148089555059176,0.0,15.0,9.5,AVG(ALL)>MERCURY:conjunction_orb,MOON>SATURN:conjunction_orb,natal own 30V; transit unknown 0V,natal enemy 4V; transit friend 15V,0.6648089555059176,0.0,1,enemy=1; friend=1,1,0,0,2,0,MERCURY>JUPITER:trine,MERCURY>JUPITER:natal_friend_15V/transit_enemy_4V,1,enemy=1; unknown=1,1,0,1,0,2,MARS>PLUTO:square,MARS>PLUTO:natal_unknown_0V/transit_enemy_4V,6c318411710074b966059d27004f1da3c276ae2fd031515db9282d6c9d9b615e
280,AVG(ALL)|VENUS :: trine,6,BULLISH,BEARISH=2; BULLISH=3; UNKNOWN=1,LOSS=6; WIN=6,STOP_LOSS=6; TAKE_PROFIT=6,12,4,6,2,51.326431857681854,0.08498903174921994,0.0,0.04999999999999999,,,,,,,,,,,repeated_across_timeframes; multiple_active_aspects; crowded_regime; quote_enemy_sign; base_enemy_sign; unknown_outer_or_node_dignity; avg_all_composite; swing_duration_1d_to_5d; soft_aspect,shadbala_avg=50.58 | quote_dignity=enemy=1; friend=1 | base_dignity=enemy=1; unknown=1 | fx_doctrine=BULLISH | fx_doctrine_net=0.2031889673184613 | fx_conflict=0.0 | regime_active=7 | ml=WIN=2,bullish_return,AVG(ALL)|VENUS,AVG(ALL),mixed_classical,0.0,VENUS,benefic,0.8,mixed_classical + benefic,trine,Trine,soft,2025-08-20 16:30:00+05:30,2025-08-22 07:30:00+05:30,daily,2,0,1,1,daily; hourly,2,0,2,0,0,1.0,WIN=2,TAKE_PROFIT=2,SHORT=2,multiple_aspects=2,,0.3,0.5920932156833616,0.899330588769893,2340.0,swing_1d_to_5d,4.031743466929072,1.0,0.0,0.0,0.0,Neutral,50.57905982905983,Pushya,7,3fc3147e990a6e3f1f53c75f501293c27c4e89936d27f613deb0ccad16c61bc5 || 5cb335f02774fd8ee819c2b7967689ab5f9fc010cc76feb28d5cebff787f137a || 653a959a1fc0968acb9bfc0fd7b196417b878998e6cd2c239afd64e472fda504 || 6c318411710074b966059d27004f1da3c276ae2fd031515db9282d6c9d9b615e || da8225a845e01e3f26f433719cc11380e4ce4f307608f60ee9ee97c5b52301ef || fcb33066822eefb9c5227781885ecc22452a573795cfef36172d30e70cb942e7 || fe2b1e7492f07a747f1ec0ccc7ee526357e2746573bfa987eb2f12fe99fd6735,confluence,JUPITER|KETU,2,KETU|mirror|h0.18|n1.6|d360,JUPITER|mirror|h0.18|n1.5|d360,BEARISH,-0.1628992348117171,0.0,BEARISH,-0.107241996251047,0.0,9.5,natal enemy 4V; transit friend 15V,BULLISH,0.2908285295682694,0.0,BULLISH,0.2031889673184613,0.0,15.0,9.5,AVG(ALL)>MERCURY:conjunction_orb,VENUS>SATURN:conjunction_orb,natal own 30V; transit unknown 0V,natal enemy 4V; transit friend 15V,0.4531889673184613,0.0,1,enemy=1; friend=1,1,0,0,2,0,MERCURY>JUPITER:trine,MERCURY>JUPITER:natal_friend_15V/transit_enemy_4V,1,enemy=1; unknown=1,1,0,1,0,2,MARS>PLUTO:square,MARS>PLUTO:natal_unknown_0V/transit_enemy_4V,da8225a845e01e3f26f433719cc11380e4ce4f307608f60ee9ee97c5b52301ef
281,MOON|SUN :: opposition_orb,7,BEARISH,BEARISH=4; BULLISH=3,LOSS=10; WIN=3,STOP_LOSS=10; TAKE_PROFIT=3,13,6,6,1,50.47002551020408,-0.21990237859991485,0.0,-0.057142857142857155,,,,,,,,,,,repeated_across_timeframes; multiple_active_aspects; crowded_regime; low_shadbala; unknown_outer_or_node_dignity; hard_aspect,shadbala_avg=49.92 | quote_dignity=own=1; unknown=1 | fx_doctrine=BEARISH | fx_doctrine_net=-0.1826621757099005 | fx_conflict=0.0 | regime_active=6 | ml=LOSS=2,bearish_return,MOON|SUN,MOON,benefic,0.2,SUN,malefic,-0.1,benefic + malefic,opposition_orb,Opposition (ORB),hard,2025-08-21 00:30:00+05:30,2025-08-21 04:30:00+05:30,m30_h1,2,1,1,0,hourly; m30,2,0,0,2,0,0.0,LOSS=2,STOP_LOSS=2,SHORT=2,multiple_aspects=2,,-0.2,0.3663949860307769,1.1284149848071814,240.0,trigger_le_1d,1.0026773888467062,1.5,0.3315484074355291,0.3315484074355291,19.892904446131748,Neutral,49.91666666666666,Pushya,6,3fc3147e990a6e3f1f53c75f501293c27c4e89936d27f613deb0ccad16c61bc5 || 653a959a1fc0968acb9bfc0fd7b196417b878998e6cd2c239afd64e472fda504 || 88aa19a3b83fe19763bd27c4c7717eddfb1de2dd74855510f2059ec899210feb || da8225a845e01e3f26f433719cc11380e4ce4f307608f60ee9ee97c5b52301ef || fcb33066822eefb9c5227781885ecc22452a573795cfef36172d30e70cb942e7 || fe2b1e7492f07a747f1ec0ccc7ee526357e2746573bfa987eb2f12fe99fd6735,confluence,KETU|PLUTO,2,PLUTO|direct|h0.18|n1.5|d360,KETU|mirror|h0.18|n1.6|d360,BULLISH,0.2435495676132006,0.0,BULLISH,0.1826621757099005,0.0,15.0,natal unknown 0V; transit own 30V,BEARISH,-0.2435495676132006,0.0,BEARISH,-0.1826621757099005,0.0,0.0,15.0,,MOON>AVG(ALL):trine,,natal unknown 0V; transit own 30V,0.5487041183123357,0.0,1,own=1; unknown=1,0,0,1,1,0,MOON>AVG(ALL):trine,MOON>AVG(ALL):natal_unknown_0V/transit_own_30V,0,,0,0,0,0,0,,,88aa19a3b83fe19763bd27c4c7717eddfb1de2dd74855510f2059ec899210feb
282,JUPITER|MOON :: trine,16,BULLISH,BEARISH=1; BULLISH=12; CONFLICT=1; UNKNOWN=1,LOSS=20; WIN=8,STOP_LOSS=20; TAKE_PROFIT=8,28,14,14,0,52.611545138888886,0.32935651140176536,0.018708231734240806,-0.03333333333333335,,,,,,,,,,,repeated_across_timeframes; high_recurrence_group; multiple_active_aspects; crowded_regime; soft_aspect,shadbala_avg=50.33 | base_dignity=neutral=1; own=1 | fx_doctrine=CONFLICT | fx_doctrine_net=0.0224438837280129 | fx_conflict=0.0 | regime_active=5 | ml=LOSS=2,bearish_return,JUPITER|MOON,JUPITER,benefic,1.0,MOON,benefic,0.2,benefic + benefic,trine,Trine,soft,2025-08-21 16:30:00+05:30,2025-08-21 18:30:00+05:30,m30_h1,2,1,1,0,hourly; m30,2,0,0,2,0,0.0,LOSS=2,STOP_LOSS=2,SHORT=2,multiple_aspects=2,,-0.2,0.7395267570532791,0.7496850916281774,120.0,trigger_le_1d,74.74350404097191,1.0,0.0,0.0,0.0,Neutral,50.333333333333336,Pushya,5,1e4b362364fa43bba53433879725d818c4043a9558ca8d4032841820d5f3a3d1 || 3fc3147e990a6e3f1f53c75f501293c27c4e89936d27f613deb0ccad16c61bc5 || 4e25620c15d96be8f8f9d55fbc5eb91359a28cb929184585d7761fd1927073cd || da8225a845e01e3f26f433719cc11380e4ce4f307608f60ee9ee97c5b52301ef || fcb33066822eefb9c5227781885ecc22452a573795cfef36172d30e70cb942e7,confluence,JUPITER|KETU,2,KETU|mirror|h0.18|n1.6|d360,JUPITER|mirror|h0.18|n1.5|d360,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,,CONFLICT,0.0269326604736155,0.0,CONFLICT,0.0224438837280129,0.0,20.0,0.0,MOON>MOON:opposition_orb,,natal neutral 10V; transit own 30V,,0.2724438837280129,1.0,0,,0,0,0,0,0,,,1,neutral=1; own=1,0,0,0,2,0,MOON>MOON:opposition_orb,MOON>MOON:natal_neutral_10V/transit_own_30V,1e4b362364fa43bba53433879725d818c4043a9558ca8d4032841820d5f3a3d1
